,Unnamed: 0,correct_name,dec,dir_name,file_name,fits_dec,fits_ra,group,object,ra,wrong_name,B,CAT-DEC,CAT-RA,H,I,J,K,R,U,V,g,hd_name,i,name,r,u,z
119,124,21 LMi,35.1721111111,21lmi,pc190033.fits,35:10:19.6,10:07:38.9,5,21 LMi,151.912083333,,4.666,35.24469347,151.85734566,4.046,,4.269,4.004,,,4.488,,HD 87696,,21 LMi,,,
120,125,21 LMi,35.1718888889,21lmi,pc190034.fits,35:10:18.8,10:07:39.1,5,21 LMi,151.912916667,,4.666,35.24469347,151.85734566,4.046,,4.269,4.004,,,4.488,,HD 87696,,21 LMi,,,
121,126,224014,57.4993611111,rhocas,ui140039.fits,+57:29:57.70,23:54:23.027,8,224014,358.595945833,,,,,,,,,,,,,,,224014,,,
122,127,228 Eri,-13.0483611111,228eri,tj290048.fits,-13:02:54.10,04:29:06.927,9,228 Eri,67.2788625,,5.392,-13.04836762,67.27885559,5.939,,5.870,5.798,,4.48,5.590,,HD 28497,,228 Eri,,,
123,128,23 Tau,23.9546666667,23tau,la050027.fits,23:57:16.8,3:46:16.1,8,23 Tau,56.5670833333,,4.113,23.9483559,56.58155768,4.31,4.16,4.233,4.220,,3.70,4.164,,HD 23480,,23 Tau,,,
124,129,23 Tau,23.9715555556,23tau,mh250034.fits,23:58:17.6,3:46:23.5,8,23 Tau,56.5979166667,,4.113,23.9483559,56.58155768,4.31,4.16,4.233,4.220,,3.70,4.164,,HD 23480,,23 Tau,,,
125,130,23 Tau,23.97075,23tau,mh250035.fits,23:58:14.7,3:46:23.5,8,23 Tau,56.5979166667,,4.113,23.9483559,56.58155768,4.31,4.16,4.233,4.220,,3.70,4.164,,HD 23480,,23 Tau,,,
126,131,23 Tau,23.95425,23tau,mi170057.fits,23:57:15.3,3:46:11.6,8,23 Tau,56.5483333333,,4.113,23.9483559,56.58155768,4.31,4.16,4.233,4.220,,3.70,4.164,,HD 23480,,23 Tau,,,
127,132,23 Tau,23.9481944444,23tau,mi170058.fits,23:56:53.5,3:46:19.5,8,23 Tau,56.58125,,4.113,23.9483559,56.58155768,4.31,4.16,4.233,4.220,,3.70,4.164,,HD 23480,,23 Tau,,,
128,133,23 Tau,23.9573888889,23tau,mk130024.fits,23:57:26.6,3:46:15.7,8,23 Tau,56.5654166667,,4.113,23.9483559,56.58155768,4.31,4.16,4.233,4.220,,3.70,4.164,,HD 23480,,23 Tau,,,
129,134,23 Tau,23.9573888889,23tau,mk130025.fits,23:57:26.6,3:46:15.8,8,23 Tau,56.5658333333,,4.113,23.9483559,56.58155768,4.31,4.16,4.233,4.220,,3.70,4.164,,HD 23480,,23 Tau,,,
130,135,23 Tau,23.9758888889,23tau,na220022.fits,23:58:33.2,3:46:10.3,8,23 Tau,56.5429166667,,4.113,23.9483559,56.58155768,4.31,4.16,4.233,4.220,,3.70,4.164,,HD 23480,,23 Tau,,,
131,136,23 Tau,23.9545,23tau,na240028.fits,23:57:16.2,3:46:39.5,8,23 Tau,56.6645833333,,4.113,23.9483559,56.58155768,4.31,4.16,4.233,4.220,,3.70,4.164,,HD 23480,,23 Tau,,,
132,137,23 Tau,23.9511111111,23tau,nk250021.fits,23:57:04.0,3:46:17.5,8,23 Tau,56.5729166667,,4.113,23.9483559,56.58155768,4.31,4.16,4.233,4.220,,3.70,4.164,,HD 23480,,23 Tau,,,
133,138,23 Tau,23.9614722222,23tau,pa090032.fits,23:57:41.3,3:46:13.5,8,23 Tau,56.55625,,4.113,23.9483559,56.58155768,4.31,4.16,4.233,4.220,,3.70,4.164,,HD 23480,,23 Tau,,,
134,139,23 Tau,23.9483333333,23tau,ti040070.fits,+23:56:54.00,03:46:19.567,8,23 Tau,56.5815291667,,4.113,23.9483559,56.58155768,4.31,4.16,4.233,4.220,,3.70,4.164,,HD 23480,,23 Tau,,,
135,140,25 Cyg,37.0428611111,25cyg,tg140038.fits,+37:02:34.30,19:59:55.200,x,25 Cyg,299.98,,5.009,37.04288592,299.97998237,5.484,,5.413,5.486,,4.33,5.139,,HD 189687,,25 Cyg,,,
136,141,25 Ori,1.84644444444,25ori,tj250017.fits,+01:50:47.20,05:24:44.827,4,25 Ori,81.1867791667,,4.701,1.84644553,81.18677766,5.417,,5.369,5.355,,3.83,4.873,,HD 35439,,25 Ori,,,
137,142,25 Ori,1.84644444444,25ori,va290046.fits,+01:50:47.20,05:24:44.827,4,25 Ori,81.1867791667,,4.701,1.84644553,81.18677766,5.417,,5.369,5.355,,3.83,4.873,,HD 35439,,25 Ori,,,
138,143,25 Peg,21.7029166667,25peg,ti040056.fits,+21:42:10.50,22:07:50.300,1,25 Peg,331.959583333,,5.707,21.70292552,331.95959987,5.984,,5.876,5.978,,5.27,5.783,,HD 210129,,25 Peg,,,
139,144,25 Peg,21.7029166667,25peg,va310011.fits,+21:42:10.50,22:07:50.300,1,25 Peg,331.959583333,,5.707,21.70292552,331.95959987,5.984,,5.876,5.978,,5.27,5.783,,HD 210129,,25 Peg,,,
140,145,25 Tau,24.1045277778,etatau,mi170059.fits,24:06:16.3,3:47:29.2,4,25 Tau,56.8716666667,,2.806,24.10513565,56.87115231,2.735,2.88,2.735,2.636,,2.44,2.873,,HD 23630,,25 Tau,,,
141,146,25 Tau,24.1139722222,etatau,mk130026.fits,24:06:50.3,3:47:25.8,4,25 Tau,56.8575,,2.806,24.10513565,56.87115231,2.735,2.88,2.735,2.636,,2.44,2.873,,HD 23630,,25 Tau,,,
142,147,25 Tau,24.1125833333,etatau,na240030.fits,24:06:45.3,3:47:50.1,4,25 Tau,56.95875,,2.806,24.10513565,56.87115231,2.735,2.88,2.735,2.636,,2.44,2.873,,HD 23630,,25 Tau,,,
143,148,25 Tau,24.1091666667,etatau,nk250025.fits,24:06:33.0,3:47:28.4,4,25 Tau,56.8683333333,,2.806,24.10513565,56.87115231,2.735,2.88,2.735,2.636,,2.44,2.873,,HD 23630,,25 Tau,,,
144,149,25 Tau,24.1201388889,etatau,pa090034.fits,24:07:12.5,3:47:23.1,4,25 Tau,56.84625,,2.806,24.10513565,56.87115231,2.735,2.88,2.735,2.636,,2.44,2.873,,HD 23630,,25 Tau,,,
145,150,25 Vul,24.46475,25vul,mg230020.fits,24:27:53.1,20:22:06.1,4,25 Vul,305.525416667,,5.431,24.44609927,305.51429342,5.636,,5.557,5.587,,4.94,5.519,,HD 193911,,25 Vul,,,
146,151,25 Vul,24.467,25vul,mk120027.fits,24:28:01.2,20:22:03.6,4,25 Vul,305.515,,5.431,24.44609927,305.51429342,5.636,,5.557,5.587,,4.94,5.519,,HD 193911,,25 Vul,,,
147,152,25 Vul,24.4460833333,25vul,tj140007.fits,+24:26:45.90,20:22:03.427,4,25 Vul,305.514279167,,5.431,24.44609927,305.51429342,5.636,,5.557,5.587,,4.94,5.519,,HD 193911,,25 Vul,,,
148,153,27 Tau,52.7175,27tau,mh160037.fits,52:43:03.0,1:28:04.6,5,27 Tau,22.0191666667,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
149,154,27 Tau,24.0545277778,27tau,nk250018.fits,24:03:16.3,3:49:07.4,5,27 Tau,57.2808333333,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
150,155,27 Tau,24.0704166667,27tau,qi170040.fits,24:04:13.5,3:49:06.5,5,27 Tau,57.2770833333,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
151,156,27 Tau,24.1226111111,27tau,qi190068.fits,24:07:21.4,3:49:45.0,5,27 Tau,57.4375,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
152,157,27 Tau,24.0676388889,27tau,qi210048.fits,24:04:03.5,3:49:38.1,5,27 Tau,57.40875,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
153,158,27 Tau,24.0670833333,27tau,qi210049.fits,24:04:01.5,3:49:38.0,5,27 Tau,57.4083333333,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
154,159,27 Tau,24.0595833333,27tau,qi240024.fits,24:03:34.5,3:49:02.7,5,27 Tau,57.26125,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
155,160,27 Tau,24.0803055556,27tau,qi300057.fits,24:04:49.1,3:49:18.8,5,27 Tau,57.3283333333,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
156,161,27 Tau,24.08,27tau,qi300058.fits,24:04:48.0,3:49:18.9,5,27 Tau,57.32875,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
157,162,27 Tau,24.08,27tau,qi300059.fits,24:04:48.0,3:49:19.0,5,27 Tau,57.3291666667,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
158,163,27 Tau,24.0958888889,27tau,qj100012.fits,24:05:45.2,3:49:16.4,5,27 Tau,57.3183333333,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
159,164,27 Tau,24.0617222222,27tau,qj140016.fits,24:03:42.2,3:49:13.0,5,27 Tau,57.3041666667,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
160,165,27 Tau,24.0613333333,27tau,qj150039.fits,24:03:40.8,3:49:15.3,5,27 Tau,57.31375,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
161,166,27 Tau,24.0534166667,27tau,ra240024.fits,24:03:12.3,03:49:09.7,5,27 Tau,57.2904166667,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
162,167,27 Tau,24.0534166667,27tau,ra240028.fits,24:03:12.3,03:49:09.7,5,27 Tau,57.2904166667,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
163,168,27 Tau,24.0534166667,27tau,ra240030.fits,24:03:12.3,03:49:09.7,5,27 Tau,57.2904166667,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
164,169,27 Tau,24.0534166667,27tau,ra240032.fits,24:03:12.3,03:49:09.7,5,27 Tau,57.2904166667,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
165,170,27 Tau,24.0533333333,27tau,rb110008.fits,24:03:12.00,03:49:10.000,5,27 Tau,57.2916666667,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
166,171,27 Tau,24.0533333333,27tau,rb110010.fits,24:03:12.00,03:49:10.000,5,27 Tau,57.2916666667,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
167,172,27 Tau,24.0606666667,27tau,rb260026.fits,24:03:38.40,03:49:07.613,5,27 Tau,57.2817208333,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
168,173,27 Tau,24.0606666667,27tau,rb260027.fits,24:03:38.40,03:49:07.613,5,27 Tau,57.2817208333,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
169,174,27 Tau,24.0655277778,27tau,rc100009.fits,24:03:55.90,03:49:07.447,5,27 Tau,57.2810291667,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
170,175,27 Tau,24.0485,27tau,rc310010.fits,+24:02:54.60,03:49:11.220,5,27 Tau,57.29675,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
171,176,27 Tau,24.0534166667,27tau,rd140008.fits,+24:03:12.30,03:49:09.740,5,27 Tau,57.2905833333,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
172,177,27 Tau,24.0534166667,27tau,rd140009.fits,+24:03:12.30,03:49:09.740,5,27 Tau,57.2905833333,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
173,178,27 Tau,24.0534166667,27tau,ti200032.fits,+24:03:12.30,03:49:09.740,5,27 Tau,57.2905833333,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
174,179,27 Tau,24.0534166667,27tau,tj120039.fits,+24:03:12.30,03:49:09.740,5,27 Tau,57.2905833333,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
175,180,27 Tau,24.0534166667,27tau,tj120040.fits,+24:03:12.30,03:49:09.740,5,27 Tau,57.2905833333,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
176,181,27 Tau,24.0221666667,27tau,tl300013.fits,+24:01:19.80,03:48:55.887,5,27 Tau,57.2328625,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
177,182,27 Tau,24.0534166667,27tau,ub060033.fits,+24:03:12.30,03:49:09.740,5,27 Tau,57.2905833333,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
178,183,27 Tau,24.0534166667,27tau,ub070012.fits,+24:03:12.30,03:49:09.740,5,27 Tau,57.2905833333,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
179,184,27 Tau,24.0534166667,27tau,ub070013.fits,+24:03:12.30,03:49:09.740,5,27 Tau,57.2905833333,,3.54,24.05341675,57.2905941,3.864,3.65,3.800,3.879,,3.17,3.62,,HD 23850,,27 Tau,,,
180,185,27 Vul,26.4712222222,27vul,qj130022.fits,26:28:16.4,20:37:04.4,5,27 Vul,309.268333333,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
181,186,27 Vul,26.4619444444,27vul,rg010016.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
182,187,27 Vul,26.4619444444,27vul,rg080027.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
183,188,27 Vul,26.4619444444,27vul,rg270030.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
184,189,27 Vul,26.4619444444,27vul,rg300024.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
185,190,27 Vul,26.4619444444,27vul,rh270020.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
186,191,27 Vul,26.4619444444,27vul,rh300022.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
187,192,27 Vul,26.4619444444,27vul,rk030025.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
188,193,27 Vul,26.4619444444,27vul,sg050025.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
189,194,27 Vul,26.4619444444,27vul,sh240017.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
190,195,27 Vul,26.4619444444,27vul,sh250012.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
191,196,27 Vul,26.4619444444,27vul,sh260012.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
192,197,27 Vul,26.4619444444,27vul,sh300012.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
193,198,27 Vul,26.4619444444,27vul,sh310012.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
194,199,27 Vul,26.4619444444,27vul,sj090012.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
195,200,27 Vul,26.4619444444,27vul,uh020019.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
196,201,27 Vul,26.4619444444,27vul,uh050012.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
197,202,27 Vul,26.4619444444,27vul,uh110013.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
198,203,27 Vul,26.4619444444,27vul,uh180015.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
199,204,27 Vul,26.4619444444,27vul,uh230024.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
200,205,27 Vul,26.4619444444,27vul,uh250035.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
201,206,27 Vul,26.4619444444,27vul,uh300047.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
202,207,27 Vul,26.4619444444,27vul,uh310023.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
203,208,27 Vul,26.4619444444,27vul,uh310032.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
204,209,27 Vul,26.4619444444,27vul,ui040015.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
205,210,27 Vul,26.4619444444,27vul,ui060019.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
206,211,27 Vul,26.4619444444,27vul,ui090025.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
207,212,27 Vul,26.4619444444,27vul,ui100033.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
208,213,27 Vul,26.4619444444,27vul,ui140021.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
209,214,27 Vul,26.4619444444,27vul,ui270011.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
210,215,27 Vul,26.4619444444,27vul,uj220024.fits,+26:27:43.00,20:37:04.667,5,27 Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27 Vul,,,
211,216,27Vul,26.4619444444,27vul,rg290032.fits,+26:27:43.00,20:37:04.667,5,27Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27Vul,,,
212,217,27Vul,26.4619444444,27vul,rg310024.fits,+26:27:43.00,20:37:04.667,5,27Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27Vul,,,
213,218,27Vul,26.4619444444,27vul,rh050015.fits,+26:27:43.00,20:37:04.667,5,27Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27Vul,,,
214,219,27Vul,26.4619444444,27vul,ug230029.fits,+26:27:43.00,20:37:04.667,5,27Vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27Vul,,,
215,220,27vul,26.4619444444,27vul,rg260032.fits,+26:27:43.00,20:37:04.667,5,27vul,309.269445833,,5.539,26.46194687,309.2694689,5.720,,5.636,5.712,,,5.589,,HD 196504,,27vul,,,
216,221,28 Cyg,36.8551944444,28cyg,mg230011.fits,36:51:18.7,20:09:31.6,8,28 Cyg,302.381666667,,4.793,36.83962215,302.35674659,5.155,,5.071,5.038,,4.03,4.929,,HD 191610,,28 Cyg,,,
217,222,28 Cyg,36.8489444444,28cyg,mh020009.fits,36:50:56.2,20:09:32.0,8,28 Cyg,302.383333333,,4.793,36.83962215,302.35674659,5.155,,5.071,5.038,,4.03,4.929,,HD 191610,,28 Cyg,,,
218,223,28 Cyg,36.8534444444,28cyg,mi140016.fits,36:51:12.4,20:08:59.0,8,28 Cyg,302.245833333,,4.793,36.83962215,302.35674659,5.155,,5.071,5.038,,4.03,4.929,,HD 191610,,28 Cyg,,,
219,224,28 Cyg,36.8396111111,28cyg,tg140037.fits,+36:50:22.60,20:09:25.620,8,28 Cyg,302.35675,,4.793,36.83962215,302.35674659,5.155,,5.071,5.038,,4.03,4.929,,HD 191610,,28 Cyg,,,
220,225,28 Cyg,36.8396111111,28cyg,uh110021.fits,+36:50:22.60,20:09:25.620,8,28 Cyg,302.35675,,4.793,36.83962215,302.35674659,5.155,,5.071,5.038,,4.03,4.929,,HD 191610,,28 Cyg,,,
221,226,28 Cyg,36.8396111111,28cyg,ui090023.fits,+36:50:22.60,20:09:25.620,8,28 Cyg,302.35675,,4.793,36.83962215,302.35674659,5.155,,5.071,5.038,,4.03,4.929,,HD 191610,,28 Cyg,,,
222,227,28 Tau,24.1357777778,28tau,mi170060.fits,24:08:08.8,3:49:11.5,8,28 Tau,57.2979166667,,4.967,24.13671084,57.29673229,5.067,5.08,5.087,4.937,,4.73,5.048,,HD 23862,,28 Tau,,,
223,227,28 Tau,24.1357777778,28tau,mi170060.fits,24:08:08.8,3:49:11.5,8,28 Tau,57.2979166667,,4.967,24.13671084,57.29673229,5.067,5.08,5.087,4.937,,4.73,5.048,,HD 23862,,28 Tau,,,
224,228,28 Tau,24.1356388889,28tau,mi170061.fits,24:08:08.3,3:49:11.5,8,28 Tau,57.2979166667,,4.967,24.13671084,57.29673229,5.067,5.08,5.087,4.937,,4.73,5.048,,HD 23862,,28 Tau,,,
225,228,28 Tau,24.1356388889,28tau,mi170061.fits,24:08:08.3,3:49:11.5,8,28 Tau,57.2979166667,,4.967,24.13671084,57.29673229,5.067,5.08,5.087,4.937,,4.73,5.048,,HD 23862,,28 Tau,,,
226,229,28 Tau,24.15375,28tau,mi190024.fits,24:09:13.5,3:49:28.2,8,28 Tau,57.3675,,4.967,24.13671084,57.29673229,5.067,5.08,5.087,4.937,,4.73,5.048,,HD 23862,,28 Tau,,,
227,229,28 Tau,24.15375,28tau,mi190024.fits,24:09:13.5,3:49:28.2,8,28 Tau,57.3675,,4.967,24.13671084,57.29673229,5.067,5.08,5.087,4.937,,4.73,5.048,,HD 23862,,28 Tau,,,
228,230,28 Tau,24.1521111111,28tau,mi190025.fits,24:09:07.6,3:49:28.4,8,28 Tau,57.3683333333,,4.967,24.13671084,57.29673229,5.067,5.08,5.087,4.937,,4.73,5.048,,HD 23862,,28 Tau,,,
229,230,28 Tau,24.1521111111,28tau,mi190025.fits,24:09:07.6,3:49:28.4,8,28 Tau,57.3683333333,,4.967,24.13671084,57.29673229,5.067,5.08,5.087,4.937,,4.73,5.048,,HD 23862,,28 Tau,,,
230,231,28 Tau,24.1367222222,28tau,mi210084.fits,24:08:12.2,3:49:11.2,8,28 Tau,57.2966666667,,4.967,24.13671084,57.29673229,5.067,5.08,5.087,4.937,,4.73,5.048,,HD 23862,,28 Tau,,,
231,231,28 Tau,24.1367222222,28tau,mi210084.fits,24:08:12.2,3:49:11.2,8,28 Tau,57.2966666667,,4.967,24.13671084,57.29673229,5.067,5.08,5.087,4.937,,4.73,5.048,,HD 23862,,28 Tau,,,
232,232,28 Tau,24.1367222222,28tau,mi210085.fits,24:08:12.2,3:49:11.2,8,28 Tau,57.2966666667,,4.967,24.13671084,57.29673229,5.067,5.08,5.087,4.937,,4.73,5.048,,HD 23862,,28 Tau,,,
233,232,28 Tau,24.1367222222,28tau,mi210085.fits,24:08:12.2,3:49:11.2,8,28 Tau,57.2966666667,,4.967,24.13671084,57.29673229,5.067,5.08,5.087,4.937,,4.73,5.048,,HD 23862,,28 Tau,,,
234,233,28 Tau,24.1367222222,28tau,mi210086.fits,24:08:12.2,3:49:11.22,8,28 Tau,57.29675,,4.967,24.13671084,57.29673229,5.067,5.08,5.087,4.937,,4.73,5.048,,HD 23862,,28 Tau,,,
235,233,28 Tau,24.1367222222,28tau,mi210086.fits,24:08:12.2,3:49:11.22,8,28 Tau,57.29675,,4.967,24.13671084,57.29673229,5.067,5.08,5.087,4.937,,4.73,5.048,,HD 23862,,28 Tau,,,
236,234,28 Tau,24.1447222222,28tau,mk130028.fits,24:08:41.0,3:49:08.3,8,28 Tau,57.2845833333,,4.967,24.13671084,57.29673229,5.067,5.08,5.087,4.937,,4.73,5.048,,HD 23862,,28 Tau,,,
237,234,28 Tau,24.1447222222,28tau,mk130028.fits,24:08:41.0,3:49:08.3,8,28 Tau,57.2845833333,,4.967,24.13671084,57.29673229,5.067,5.08,5.087,4.937,,4.73,5.048,,HD 23862,,28 Tau,,,
