,correct_name,dec,dir_name,file_name,fits_dec,fits_ra,group,object,ra
236,IU Aur,34.7828333333,iuaur,ua160030.fits,+34:46:58.20,05:27:52.400,0,IU Aur,81.9683333333
237,IU Aur,34.7828333333,iuaur,ua160040.fits,+34:46:58.20,05:27:52.400,0,IU Aur,81.9683333333
238,HD 38771,-9.66958333333,kapori,uj150051.fits,-09:40:10.50,05:47:45.387,0,HD 38771,86.9391125
239,HD 38771,-9.66958333333,kapori,uj160052.fits,-09:40:10.50,05:47:45.387,0,HD 38771,86.9391125
240,KL CMa,-14.9578888889,klcma,pl140043.fits,-14:57:28.4,6:30:12.8,0,KL CMa,97.5533333333
241,ksi Per,35.7910277778,ksiper,ml090048.fits,35:47:27.7,3:58:57.9,0,ksi Per,59.74125
242,ksi Per,35.8081111111,ksiper,oi050035.fits,35:48:29.2,3:59:02.0,0,ksi Per,59.7583333333
243,ksi Per,35.80625,ksiper,oi050036.fits,35:48:22.5,3:59:02.2,0,ksi Per,59.7591666667
244,ksi Per,35.8041944444,ksiper,oi050037.fits,35:48:15.1,3:59:02.5,0,ksi Per,59.7604166667
245,ksi Per,35.8019722222,ksiper,oi050038.fits,35:48:07.1,3:59:02.7,0,ksi Per,59.76125
246,ksi Per,35.80025,ksiper,oi050039.fits,35:48:00.9,3:59:02.8,0,ksi Per,59.7616666667
247,Ksi Per,35.7910277778,ksiper,vb080042.fits,+35:47:27.70,03:58:57.900,0,Ksi Per,59.74125
248,lam Cyg,36.4906944444,lamcyg,tg050014.fits,+36:29:26.50,20:47:24.540,0,lam Cyg,311.85225
249,lam Eri,-8.75405555556,lameri,ti300083.fits,-08:45:14.60,05:09:08.780,0,lam Eri,77.2865833333
250,lam Ori,9.93413888889,lamori,uh220060.fits,+09:56:02.90,05:35:08.280,0,lam Ori,83.7845
251,lam Ori,9.93413888889,lamori,uh220061.fits,+09:56:02.90,05:35:08.280,0,lam Ori,83.7845
252,LT CMa,-12.2959722222,ltcma,pl140041.fits,-12:17:45.5,7:03:44.5,0,LT CMa,105.935416667
253,MZ Lac,53.6781388889,mzlac,pj120012.fits,53:40:41.3,22:28:25.0,0,MZ Lac,337.104166667
254,NGC6910 WEBDA 16,40.7816666667,ngc6910w16,qd130037.fits,40:46:54.0,20:23:07.5,0,NGC6910 WEBDA 16,305.78125
255,NGC6910 WEBDA 41,40.8023611111,ngc6910w41,qd140045.fits,40:48:08.5,20:23:23.82,0,NGC6910 WEBDA 41,305.84925
256,NGC 6910 Wedba 5,40.7640833333,ngc6910w5,pg220025.fits,40:45:50.7,20:23:12.1,0,NGC 6910 Wedba 5,305.800416667
257,NO Aur,31.9205833333,noaur,uh310040.fits,+31:55:14.10,05:40:42.047,0,NO Aur,85.1751958333
258,NW Ser,5.43572222222,nwser,tj140008.fits,+05:26:08.60,18:21:28.400,0,NW Ser,275.368333333
259,OP Her,45.3508333333,opher,tg050005.fits,+45:21:03.00,17:56:48.527,0,OP Her,269.202195833
260,PG0116+242,24.4587777778,pg0116pl242,nh090028.fits,24:27:31.6,1:19:28.0,0,PG0116+242,19.8666666667
261,PG0116+242,24.4568055556,pg0116pl242,nh090030.fits,24:27:24.5,1:19:28.3,0,PG0116+242,19.8679166667
262,phi Cas,58.2316111111,phicas,uh310036.fits,+58:13:53.80,01:20:04.920,0,phi Cas,20.0205
263,QR Vul,25.5831388889,qrvul,tg180022.fits,+25:34:59.30,20:15:16.373,0,QR Vul,303.818220833
264,SAO 53150,48.7400833333,sao53150,pk230010.fits,48:44:24.3,23:34:11.2,0,SAO 53150,353.546666667
265,SW Lac,37.9385,swlac,rk030023.fits,+37:56:18.60,22:53:41.660,0,SW Lac,343.423583333
266,tau Cet,-15.9374722222,taucet,uh260028.fits,-15:56:14.90,01:44:04.080,0,tau Cet,26.017
267,tau Cet,-15.9374722222,taucet,uh260030.fits,-15:56:14.90,01:44:04.080,0,tau Cet,26.017
268,TYC 2627-638-1,31.9645277778,tyc2627-638-1,qd130032.fits,31:57:52.3,18:20:04.8,0,TYC 2627-638-1,275.02
269,TYC 2627-638-1,31.9561666667,tyc2627-638-1,qd130034.fits,31:57:22.2,18:20:07.0,0,TYC 2627-638-1,275.029166667
270,TZ Dra,47.5688888889,tzdra,re300019.fits,+47:34:08.00,18:22:11.667,0,TZ Dra,275.5486125
271,TZ Dra,47.5688888889,tzdra,re300020.fits,+47:34:08.00,18:22:11.667,0,TZ Dra,275.5486125
272,TZ Dra,47.5688888889,tzdra,rf210018.fits,+47:34:08.00,18:22:11.667,0,TZ Dra,275.5486125
273,TZ Dra,47.5688888889,tzdra,rh090024.fits,+47:34:08.00,18:22:11.667,0,TZ Dra,275.5486125
274,TZ Dra,47.5688888889,tzdra,rh090031.fits,+47:34:08.00,18:22:11.667,0,TZ Dra,275.5486125
275,TZ Dra,47.5688888889,tzdra,rj180021.fits,+47:34:08.00,18:22:11.667,0,TZ Dra,275.5486125
276,U Sge,19.6104722222,usge,ub280066.fits,+19:36:37.70,19:18:48.407,0,U Sge,289.701695833
277,UU PsA,-26.8223611111,uupsa,uj060017.fits,-26:49:20.50,22:04:36.767,0,UU PsA,331.153195833
278,V1040 Sco,-23.9780833333,v1040sco,ub230058.fits,-23:58:41.10,15:53:55.860,0,V1040 Sco,238.48275
279,V1057 Cyg,44.2579166667,v1057cyg,ui110027.fits,+44:15:28.50,20:58:53.727,0,V1057 Cyg,314.7238625
280,CRL 2688,36.6936111111,v1610cyg,ui040004.fits,+36:41:37.00,21:02:18.267,0,CRL 2688,315.5761125
281,V1931 Cyg,46.1746944444,v1931cyg,od210047.fits,46:10:28.9,21:00:02.6,0,V1931 Cyg,315.010833333
282,V2173 Cyg,48.6685555556,v2173cyg,ri260037.fits,+48:40:06.80,21:57:02.220,0,V2173 Cyg,329.25925
283,V2388 Oph,11.1206944444,v2388oph,pg300004.fits,11:07:14.5,17:54:09.0,0,V2388 Oph,268.5375
284,HD21699,48.0234722222,v396per,va270011.fits,+48:01:24.50,03:32:08.600,0,HD21699,53.0358333333
285,HD21699,48.0234722222,v396per,va270013.fits,+48:01:24.50,03:32:08.600,0,HD21699,53.0358333333
286,V439 Cep,60.2976388889,v439cep,ug110038.fits,+60:17:51.50,21:59:19.667,0,V439 Cep,329.831945833
287,V505 Sgr,-14.57075,v505sgr,qf140029.fits,-14:34:14.7,19:53:00.0,0,V505 Sgr,298.25
288,V635Mon,-8.59313888889,v635mon,uc010027.fits,-08:35:35.30,08:01:44.500,0,V635Mon,120.435416667
289,V637 Mon,-4.23922222222,v637mon,ua280035.fits,-04:14:21.20,07:02:54.780,0,V637 Mon,105.72825
290,V665 Per,57.2855555556,v665per,qi150041.fits,57:17:08.0,2:18:48.8,0,V665 Per,34.7033333333
291,V744 Cas,53.4863333333,v744cas,oj060041.fits,53:29:10.8,0:22:08.9,0,V744 Cas,5.53708333333
292,V744 Cas,53.4951111111,v744cas,oj140026.fits,53:29:42.4,0:21:47.4,0,V744 Cas,5.4475
293,V821 Cas,53.68125,v821cas,oj260030.fits,53:40:52.5,23:58:30.3,0,V821 Cas,359.62625
294,WX Lep,-11.2102222222,wxlep,vc150022.fits,-11:12:36.80,05:39:25.087,0,WX Lep,84.8545291667
295,zet2 UMa,54.933,zet2uma,kk200030.fits,54:55:58.8,13:23:55.0,0,zet2 UMa,200.979166667
296,zet Cas,53.8968888889,zetcas,sj090034.fits,+53:53:48.80,00:36:58.280,0,zet Cas,9.24283333333
297,zet Umi,77.7944722222,zetumi,ri260033.fits,+77:47:40.10,15:44:03.520,0,zet Umi,236.014666667
298,25 Peg,21.7029166667,25peg,ti040056.fits,+21:42:10.50,22:07:50.300,1,25 Peg,331.959583333
299,25 Peg,21.7029166667,25peg,va310011.fits,+21:42:10.50,22:07:50.300,1,25 Peg,331.959583333
300,AD Leo,19.87,adleo,tc250061.fits,+19:52:12.00,10:19:36.280,1,AD Leo,154.901166667
301,AD Leo,19.87,adleo,tc250062.fits,+19:52:12.00,10:19:36.280,1,AD Leo,154.901166667
302,AD Leo,19.87,adleo,tc290014.fits,+19:52:12.00,10:19:36.280,1,AD Leo,154.901166667
303,AD Leo,19.87,adleo,td030009.fits,+19:52:12.00,10:19:36.280,1,AD Leo,154.901166667
304,AD Leo,19.87,adleo,td030013.fits,+19:52:12.00,10:19:36.280,1,AD Leo,154.901166667
305,AD Leo,19.87,adleo,vd010015.fits,+19:52:12.00,10:19:36.280,1,AD Leo,154.901166667
306,beta Psc,3.85280555556,betpsc,mj180032.fits,3:51:10.1,23:03:47.7,1,beta Psc,345.94875
307,beta Psc,3.85369444444,betpsc,mj180033.fits,3:51:13.3,23:03:48.7,1,beta Psc,345.952916667
308,beta Psc,3.83113888889,betpsc,ng290046.fits,3:49:52.1,23:03:49.1,1,beta Psc,345.954583333
309,beta Psc,3.83069444444,betpsc,ng290047.fits,3:49:50.5,23:03:49.3,1,beta Psc,345.955416667
310,beta Psc,3.83069444444,betpsc,ng290048.fits,3:49:50.5,23:03:49.3,1,beta Psc,345.955416667
311,bet Psc,3.82002777778,betpsc,tg150057.fits,+03:49:12.10,23:03:52.607,1,bet Psc,345.969195833
312,HD 224699,38.8592777778,hd224699,ti050008.fits,+38:51:33.40,00:00:01.207,1,HD 224699,0.00502916666667
313,HD 224699,38.8592777778,hd224699,ul090014.fits,+38:51:33.40,00:00:01.207,1,HD 224699,0.00502916666667
314,HD 55135,-10.4288055556,hd55135,vc150035.fits,-10:25:43.70,07:11:20.847,1,HD 55135,107.8368625
315,HD 76868,3.65608333333,hd76868,vc020014.fits,+03:39:21.90,08:58:59.327,1,HD 76868,134.747195833
316,HD 76868,3.65608333333,hd76868,vc090052.fits,+03:39:21.90,08:58:59.327,1,HD 76868,134.747195833
317,HD 76868,3.65608333333,hd76868,vc150057.fits,+03:39:21.90,08:58:59.327,1,HD 76868,134.747195833
318,HD 76868,3.65608333333,hd76868,vc160085.fits,+03:39:21.90,08:58:59.327,1,HD 76868,134.747195833
319,HIP 101980,48.8079722222,hip101980,ub280063.fits,+48:48:28.70,20:39:59.887,1,HIP 101980,309.999529167
320,HIP 101980,48.8079722222,hip101980,ug060068.fits,+48:48:28.70,20:39:59.887,1,HIP 101980,309.999529167
321,HIP63253,35.225,hip63253,uc270035.fits,+35:13:30.00,12:57:40.260,1,HIP63253,194.41775
322,HIP63253,35.225,hip63253,uc270037.fits,+35:13:30.00,12:57:40.260,1,HIP63253,194.41775
323,HIP63253,35.2249722222,hip63253,uc290039.fits,+35:13:29.90,12:57:40.260,1,HIP63253,194.41775
324,HIP63253,35.2249722222,hip63253,uk120087.fits,+35:13:29.90,12:57:40.260,1,HIP63253,194.41775
325,ups Cyg,34.8888055556,upscyg,tg180019.fits,+34:53:19.70,21:17:55.080,1,ups Cyg,319.4795
326,ups Cyg,34.8968888889,upscyg,tj080038.fits,+34:53:48.80,21:17:55.080,1,ups Cyg,319.4795
327,ups Cyg,34.8968888889,upscyg,ua170012.fits,+34:53:48.80,21:17:55.080,1,ups Cyg,319.4795
328,ups Cyg,34.8968888889,upscyg,ua170013.fits,+34:53:48.80,21:17:55.080,1,ups Cyg,319.4795
329,ups Cyg,34.8968888889,upscyg,ub070095.fits,+34:53:48.80,21:17:55.080,1,ups Cyg,319.4795
330,ups Cyg,34.8968888889,upscyg,uc070046.fits,+34:53:48.80,21:17:55.080,1,ups Cyg,319.4795
331,ups Cyg,34.8968888889,upscyg,ui230015.fits,+34:53:48.80,21:17:55.080,1,ups Cyg,319.4795
332,V432 Cep,58.1401666667,v432cep,vc040049.fits,+58:08:24.60,21:36:59.640,1,V432 Cep,324.2485
333,V432 Cep,58.1401666667,v432cep,vc160095.fits,+58:08:24.60,21:36:59.640,1,V432 Cep,324.2485
334,V568Cyg,35.4435833333,v568cyg,tj290004.fits,+35:26:36.90,20:42:24.513,1,V568Cyg,310.6021375
335,V568 Cyg,35.4561944444,v568cyg,uj140025.fits,+35:27:22.30,20:42:22.320,1,V568 Cyg,310.593
336,V568 Cyg,35.4561944444,v568cyg,va290071.fits,+35:27:22.30,20:42:22.320,1,V568 Cyg,310.593
337,V568 Cyg,35.4561944444,v568cyg,vb260079.fits,+35:27:22.30,20:42:22.320,1,V568 Cyg,310.593
338,V568 Cyg,35.4561944444,v568cyg,vc150089.fits,+35:27:22.30,20:42:22.320,1,V568 Cyg,310.593
339,V568 Cyg,35.4561944444,v568cyg,vc220046.fits,+35:27:22.30,20:42:22.320,1,V568 Cyg,310.593
340,V742 Cas,58.2078333333,v742cas,oj110020.fits,58:12:28.2,0:11:36.2,1,V742 Cas,2.90083333333
341,V742 Cas,58.2429722222,v742cas,pg030017.fits,58:14:34.7,0:11:55.1,1,V742 Cas,2.97958333333
342,V742 Cas,58.22425,v742cas,pg270023.fits,58:13:27.3,0:11:58.1,1,V742 Cas,2.99208333333
343,V742 Cas,58.2666111111,v742cas,pj250010.fits,58:15:59.8,0:12:01.5,1,V742 Cas,3.00625
344,v742 Cas,58.2118055556,v742cas,sg290022.fits,+58:12:42.50,00:11:37.147,1,v742 Cas,2.90477916667
345,V742 Cas,58.2119444444,v742cas,sh160013.fits,+58:12:43.00,00:11:37.000,1,V742 Cas,2.90416666667
346,V742 cas,58.2118055556,v742cas,si200012.fits,+58:12:42.50,00:11:37.147,1,V742 cas,2.90477916667
347,V742 Cas,58.2375277778,v742cas,sj030011.fits,+58:14:15.10,00:11:01.207,1,V742 Cas,2.75502916667
348,V742 Cas,58.2118055556,v742cas,tf050021.fits,+58:12:42.50,00:11:37.147,1,V742 Cas,2.90477916667
349,V742 Cas,58.2118055556,v742cas,tg020041.fits,+58:12:42.50,00:11:37.147,1,V742 Cas,2.90477916667
350,V742 Cas,58.2118055556,v742cas,tg130033.fits,+58:12:42.50,00:11:37.147,1,V742 Cas,2.90477916667
351,V742 Cas,58.2118055556,v742cas,tg200047.fits,+58:12:42.50,00:11:37.147,1,V742 Cas,2.90477916667
352,V742 Cas,58.2118055556,v742cas,tg210054.fits,+58:12:42.50,00:11:37.147,1,V742 Cas,2.90477916667
353,V742 Cas,58.2118055556,v742cas,tj310018.fits,+58:12:42.50,00:11:37.147,1,V742 Cas,2.90477916667
354,V742 Cas,58.2118055556,v742cas,ua160013.fits,+58:12:42.50,00:11:37.147,1,V742 Cas,2.90477916667
355,V742 Cas,58.2118055556,v742cas,uh260026.fits,+58:12:42.50,00:11:37.147,1,V742 Cas,2.90477916667
356,V742 Cas,58.2118055556,v742cas,ui020029.fits,+58:12:42.50,00:11:37.147,1,V742 Cas,2.90477916667
357,V742 Cas,58.2118055556,v742cas,ui030024.fits,+58:12:42.50,00:11:37.147,1,V742 Cas,2.90477916667
358,V742 Mon,5.08438888889,v742mon,ui280069.fits,+05:05:03.80,06:51:45.747,1,V742 Mon,102.9406125
359,V742 Mon,5.08438888889,v742mon,ul090057.fits,+05:05:03.80,06:51:45.747,1,V742 Mon,102.9406125
360,V742 Mon,5.08438888889,v742mon,ul140027.fits,+05:05:03.80,06:51:45.747,1,V742 Mon,102.9406125
361,V742 Mon,5.08438888889,v742mon,va290048.fits,+05:05:03.80,06:51:45.747,1,V742 Mon,102.9406125
362,V742 Mon,5.08438888889,v742mon,vc150044.fits,+05:05:03.80,06:51:45.747,1,V742 Mon,102.9406125
363,V742 Mon,5.08438888889,v742mon,vd120020.fits,+05:05:03.80,06:51:45.747,1,V742 Mon,102.9406125
364,bet CMi,8.30280555556,betcmi,kk150046.fits,8:18:10.1,7:27:01.9,2,bet CMi,111.757916667
365,bet CMi,8.29966666667,betcmi,kk200024.fits,8:17:58.8,7:26:59.9,2,bet CMi,111.749583333
366,bet CMi,8.2985,betcmi,kk200025.fits,8:17:54.6,7:27:00.3,2,bet CMi,111.75125
367,beta CMi,8.30897222222,betcmi,md190008.fits,8:18:32.3,7:27:12.6,2,beta CMi,111.8025
368,bet CMi,8.30322222222,betcmi,md200012.fits,8:18:11.6,7:27:10.9,2,bet CMi,111.795416667
369,beta CMi,8.30333333333,betcmi,ml090039.fits,8:18:12.0,7:27:01.4,2,beta CMi,111.755833333
370,beta CMi,8.28530555556,betcmi,na230033.fits,8:17:07.1,7:27:27.4,2,beta CMi,111.864166667
371,beta CMi,8.29391666667,betcmi,na230034.fits,8:17:38.1,7:27:29.9,2,beta CMi,111.874583333
372,beta CMi,8.29744444444,betcmi,nd010032.fits,8:17:50.8,7:27:33.0,2,beta CMi,111.8875
373,beta CMi,8.29833333333,betcmi,nd010033.fits,8:17:54.0,7:27:33.3,2,beta CMi,111.88875
374,beta CMi,8.28930555556,betcmi,qa070036.fits,08:17:21.50,07:27:09.04,2,beta CMi,111.787666667
375,beta CMi,8.28930555556,betcmi,qa070037.fits,08:17:21.50,07:27:09.04,2,beta CMi,111.787666667
376,bet CMi,8.28930555556,betcmi,ti300087.fits,+08:17:21.50,07:27:09.040,2,bet CMi,111.787666667
377,bet_CMi,8.28930555556,betcmi,ui240039.fits,+08:17:21.50,07:27:09.040,2,bet_CMi,111.787666667
378,11 Cyg,36.9445277778,11cyg,ti050007.fits,+36:56:40.30,19:35:48.300,3,11 Cyg,293.95125
379,11 Cyg,36.9445277778,11cyg,ui240027.fits,+36:56:40.30,19:35:48.300,3,11 Cyg,293.95125
380,1 Del b,10.9067777778,1del,qi160023.fits,10:54:24.4,20:30:20.5,3,1 Del b,307.585416667
381,1 Del a,10.9081388889,1del,qi160024.fits,10:54:29.3,20:30:21.1,3,1 Del a,307.587916667
382,1 Del,10.9088055556,1del,qi160026.fits,10:54:31.7,20:30:21.7,3,1 Del,307.590416667
383,1 Del,10.8959166667,1del,ri110028.fits,+10:53:45.30,20:30:17.960,3,1 Del,307.574833333
384,1 Del,10.8959166667,1del,ri110029.fits,+10:53:45.30,20:30:17.960,3,1 Del,307.574833333
385,1 Del,10.8959166667,1del,ri110030.fits,+10:53:45.30,20:30:17.960,3,1 Del,307.574833333
386,1 Del,10.8959166667,1del,ri110032.fits,+10:53:45.30,20:30:17.960,3,1 Del,307.574833333
387,1 Del,10.8959166667,1del,sg050023.fits,+10:53:45.30,20:30:17.960,3,1 Del,307.574833333
388,1 Del,10.8959166667,1del,si210014.fits,+10:53:45.30,20:30:17.960,3,1 Del,307.574833333
389,1 Del,10.8959166667,1del,sj090036.fits,+10:53:45.30,20:30:17.960,3,1 Del,307.574833333
390,1 Del,10.8959166667,1del,tg160054.fits,+10:53:45.30,20:30:17.960,3,1 Del,307.574833333
391,4 Aql,2.06002777778,4aql,rg100002.fits,+02:03:36.10,18:44:49.940,3,4 Aql,281.208083333
392,4 Aql,2.06002777778,4aql,rg280015.fits,+02:03:36.10,18:44:49.940,3,4 Aql,281.208083333
393,4 Aql,2.06002777778,4aql,ri080016.fits,+02:03:36.10,18:44:49.940,3,4 Aql,281.208083333
394,4 Aql,2.06002777778,4aql,ri090029.fits,+02:03:36.10,18:44:49.940,3,4 Aql,281.208083333
395,4 Aql,2.06002777778,4aql,ri130014.fits,+02:03:36.10,18:44:49.940,3,4 Aql,281.208083333
396,4 Her,42.5566666667,4her,md160017.fits,42:33:24.0,15:55:31.7,3,4 Her,238.882083333
397,4 Her,42.5562222222,4her,md160018.fits,42:33:22.4,15:55:31.8,3,4 Her,238.8825
398,4 Her,42.5593055556,4her,md200014.fits,42:33:33.5,15:55:30.2,3,4 Her,238.875833333
399,4Her,42.5458888889,4her,md210043.fits,42:32:45.2,15:55:31.6,3,4Her,238.881666667
400,4 Her,42.5504444444,4her,md220026.fits,42:33:01.6,15:55:28.7,3,4 Her,238.869583333
401,4Her,42.5556388889,4her,mg140031.fits,42:33:20.3,15:55:44.1,3,4Her,238.93375
402,4 Her,42.5563333333,4her,mg260011.fits,42:33:22.8,15:55:42.5,3,4 Her,238.927083333
403,4Her,42.5538055556,4her,mh050024.fits,42:33:13.7,15:55:42.0,3,4Her,238.925
404,4Her,42.5542222222,4her,mh050025.fits,42:33:15.2,15:55:42.4,3,4Her,238.926666667
405,4 Her,42.5536111111,4her,mh070008.fits,42:33:13.0,15:55:42.4,3,4 Her,238.926666667
406,4 Her,42.5561111111,4her,mh090012.fits,42:33:22.0,15:55:46.9,3,4 Her,238.945416667
407,4 Her,42.5547777778,4her,mh110009.fits,42:33:17.2,15:55:43.4,3,4 Her,238.930833333
408,4Her,42.5485277778,4her,mh260010.fits,42:32:54.7,15:55:42.2,3,4Her,238.925833333
409,4Her,42.5514444444,4her,mh270009.fits,42:33:05.2,15:55:45.0,3,4Her,238.9375
410,4Her,42.5516944444,4her,mh280013.fits,42:33:06.1,15:55:43.6,3,4Her,238.931666667
411,4 Her,42.5335277778,4her,mi190012.fits,42:32:00.7,15:55:58.0,3,4 Her,238.991666667
412,4 Her,42.5548611111,4her,mj170009.fits,42:33:17.5,15:55:42.1,3,4 Her,238.925416667
413,4 Her,42.5625277778,4her,mk120016.fits,42:33:45.1,15:55:40.9,3,4 Her,238.920416667
414,4 Her,42.5443333333,4her,na230039.fits,42:32:39.6,15:55:46.4,3,4 Her,238.943333333
415,4 Her,42.5295277778,4her,nb200026.fits,42:31:46.3,15:55:53.4,3,4 Her,238.9725
416,4 Her,42.5468611111,4her,nb240030.fits,42:32:48.7,15:55:50.3,3,4 Her,238.959583333
417,4 Her,42.5565,4her,nc170038.fits,42:33:23.4,15:55:50.5,3,4 Her,238.960416667
418,4 Her,42.4991111111,4her,ne040008.fits,42:29:56.8,15:55:52.9,3,4 Her,238.970416667
419,4 Her,42.5630555556,4her,ne190011.fits,42:33:47.0,15:55:29.8,3,4 Her,238.874166667
420,4 Her,42.5250833333,4her,ng210009.fits,42:31:30.3,15:55:43.3,3,4 Her,238.930416667
421,4 Her,42.5259444444,4her,ng210011.fits,42:31:33.4,15:55:43.5,3,4 Her,238.93125
422,4 Her,42.5599166667,4her,oa100134.fits,42:33:35.7,15:55:31.8,3,4 Her,238.8825
423,4 Her,42.5595555556,4her,oa100135.fits,42:33:34.4,15:55:32.5,3,4 Her,238.885416667
424,4 Her,42.5589166667,4her,ob070028.fits,42:33:32.1,15:55:35.6,3,4 Her,238.898333333
425,4 Her,42.5283611111,4her,oc220039.fits,42:31:42.1,15:55:32.1,3,4 Her,238.88375
426,4 Her,42.5522777778,4her,od020033.fits,42:33:08.2,15:55:34.8,3,4 Her,238.895
427,4 Her,42.5415833333,4her,od020039.fits,42:32:29.7,15:55:36.2,3,4 Her,238.900833333
428,4 Her,42.5517222222,4her,od110014.fits,42:33:06.2,15:55:40.7,3,4 Her,238.919583333
429,4 Her,42.5473888889,4her,od110015.fits,42:32:50.6,15:55:42.6,3,4 Her,238.9275
430,4 Her,42.5353055556,4her,of120017.fits,42:32:07.1,15:55:32.2,3,4 Her,238.884166667
431,4 Her,42.5218611111,4her,of180013.fits,42:31:18.7,15:55:54.8,3,4 Her,238.978333333
432,4 Her,42.5218611111,4her,of180014.fits,42:31:18.7,15:55:54.8,3,4 Her,238.978333333
433,4 Her,42.5562222222,4her,of200002.fits,42:33:22.4,15:55:31.8,3,4 Her,238.8825
434,4 Her,42.5236666667,4her,of280009.fits,42:31:25.2,15:55:40.6,3,4 Her,238.919166667
435,4 Her,42.5270555556,4her,of280021.fits,42:31:37.4,15:55:44.1,3,4 Her,238.93375
436,4 Her,42.5499444444,4her,og170030.fits,42:32:59.8,15:55:42.9,3,4 Her,238.92875
437,4 Her,-6.9675,4her,pa080052.fits,-6:58:03.0,6:51:34.0,3,4 Her,102.891666667
438,4 Her,-6.9675,4her,pa080053.fits,-6:58:03.0,6:51:34.0,3,4 Her,102.891666667
439,4 Her,42.5360277778,4her,pa100052.fits,42:32:09.7,15:55:12.7,3,4 Her,238.802916667
440,4 Her,42.5354444444,4her,pa290050.fits,42:32:07.6,15:55:43.9,3,4 Her,238.932916667
441,4 Her,42.53125,4her,pa290052.fits,42:31:52.5,15:55:43.5,3,4 Her,238.93125
442,4 Her,42.5334166667,4her,pc230035.fits,42:32:00.3,15:55:46.0,3,4 Her,238.941666667
443,4 Her,42.5329166667,4her,pc230036.fits,42:31:58.5,15:55:46.1,3,4 Her,238.942083333
444,4 Her,42.5438611111,4her,pd200012.fits,42:32:37.9,15:55:07.1,3,4 Her,238.779583333
445,4 Her,42.5307777778,4her,pf100002.fits,42:31:50.8,15:55:46.7,3,4 Her,238.944583333
446,4 Her,42.5511666667,4her,qa140096.fits,42:33:04.2,15:55:40.3,3,4 Her,238.917916667
447,4 Her,42.5666666667,4her,qc140011.fits,42:34:00.0,15:55:25.4,3,4 Her,238.855833333
448,4 Her,42.5131111111,4her,qd110007.fits,42:30:47.2,15:55:33.8,3,4 Her,238.890833333
449,4 Her,42.5137777778,4her,qd110008.fits,42:30:49.6,15:55:34.0,3,4 Her,238.891666667
450,4 Her,42.5134722222,4her,qd110009.fits,42:30:48.5,15:55:34.0,3,4 Her,238.891666667
451,4 Her,42.5380555556,4her,qd160013.fits,42:32:17.0,15:55:48.1,3,4 Her,238.950416667
452,4 Her,42.5198611111,4her,qe010016.fits,42:31:11.5,15:55:31.0,3,4 Her,238.879166667
453,4 Her,42.5201944444,4her,qe010017.fits,42:31:12.7,15:55:31.1,3,4 Her,238.879583333
454,4 Her,42.5649722222,4her,rb270035.fits,42:33:53.90,15:55:32.627,3,4 Her,238.885945833
455,4 Her,42.5633055556,4her,rc050065.fits,42:33:47.90,15:55:29.773,3,4 Her,238.874054167
456,4 Her,42.5626111111,4her,rc090034.fits,42:33:45.40,15:55:28.620,3,4 Her,238.86925
457,4 Her,42.5661111111,4her,rc300018.fits,+42:33:58.00,15:55:31.000,3,4 Her,238.879166667
458,4 Her,42.5661666667,4her,rd050018.fits,+42:33:58.20,15:55:30.587,3,4 Her,238.877445833
459,4 Her,42.5661666667,4her,rd260045.fits,+42:33:58.20,15:55:30.587,3,4 Her,238.877445833
460,4 Her,42.5661666667,4her,sd110017.fits,+42:33:58.20,15:55:30.587,3,4 Her,238.877445833
461,4 Her,42.5661666667,4her,sg110004.fits,+42:33:58.20,15:55:30.587,3,4 Her,238.877445833
462,4 Her,42.5661666667,4her,va260056.fits,+42:33:58.20,15:55:30.587,3,4 Her,238.877445833
463,FS CMa,-13.0524166667,fscma,oc310007.fits,-13:03:08.7,6:28:16.8,3,FS CMa,97.07
464,FS CMa,-13.0520277778,fscma,oc310008.fits,-13:03:07.3,6:28:16.9,3,FS CMa,97.0704166667
465,FS CMa,-13.0383888889,fscma,od040011.fits,-13:02:18.2,6:28:25.6,3,FS CMa,97.1066666667
466,FS CMa,-13.0089444444,fscma,od040012.fits,-13:00:32.2,6:28:29.4,3,FS CMa,97.1225
467,FS CMa,-13.0575277778,fscma,oj280047.fits,-13:03:27.1,6:28:19.6,3,FS CMa,97.0816666667
468,FS CMa,-13.0575833333,fscma,oj280048.fits,-13:03:27.3,6:28:19.6,3,FS CMa,97.0816666667
469,FS CMa,-6.9675,fscma,pa080037.fits,-6:58:03.0,6:51:34.0,3,FS CMa,102.891666667
470,FS CMa,-6.9675,fscma,pa080038.fits,-6:58:03.0,6:51:34.0,3,FS CMa,102.891666667
471,FS CMa,-13.0180555556,fscma,pa110029.fits,-13:01:05.0,6:27:24.0,3,FS CMa,96.85
472,FS Cma,-13.0638611111,fscma,pc020015.fits,-13:03:49.9,6:28:09.6,3,FS Cma,97.04
473,FS CMa,-13.0530833333,fscma,pj110028.fits,-13:03:11.1,06:28:17.4,3,FS CMa,97.0725
474,FS CMa,-13.0393055556,fscma,qb170024.fits,-13:02:21.5,6:28:09.2,3,FS CMa,97.0383333333
475,FS CMa,-13.0545555556,fscma,qc110024.fits,-13:03:16.4,6:28:32.3,3,FS CMa,97.1345833333
476,FS CMa,-13.0545,fscma,qc110025.fits,-13:03:16.2,6:28:32.4,3,FS CMa,97.135
